id,date,store_nbr,family,sales,onpromotion
12697,8/01/2013,15,PERSONAL CARE,138,0
12729,8/01/2013,16,MEATS,97.733,0
12730,8/01/2013,16,PERSONAL CARE,253,0
12762,8/01/2013,17,MEATS,197.517,0
12763,8/01/2013,17,PERSONAL CARE,112,0
12795,8/01/2013,18,MEATS,82.118,0
12796,8/01/2013,18,PERSONAL CARE,98,0
12828,8/01/2013,19,MEATS,116.936005,0
12829,8/01/2013,19,PERSONAL CARE,112,0
12861,8/01/2013,2,MEATS,470.653,0
12862,8/01/2013,2,PERSONAL CARE,162,0
12993,8/01/2013,23,MEATS,449.909,0
12994,8/01/2013,23,PERSONAL CARE,164,0
13026,8/01/2013,24,MEATS,475.66998,0
13027,8/01/2013,24,PERSONAL CARE,239,0
13059,8/01/2013,25,MEATS,110.295,0
13060,8/01/2013,25,PERSONAL CARE,99,0
13092,8/01/2013,26,MEATS,166.537,0
13093,8/01/2013,26,PERSONAL CARE,184,0
13125,8/01/2013,27,MEATS,162.755,0
13126,8/01/2013,27,PERSONAL CARE,100,0
13158,8/01/2013,28,MEATS,114.377,0
13159,8/01/2013,28,PERSONAL CARE,145,0
13224,8/01/2013,3,MEATS,503.022,0
13225,8/01/2013,3,PERSONAL CARE,356,0
13257,8/01/2013,30,MEATS,66.135,0
13258,8/01/2013,30,PERSONAL CARE,62,0
13290,8/01/2013,31,MEATS,33.222,0
13291,8/01/2013,31,PERSONAL CARE,211,0
13323,8/01/2013,32,MEATS,65.087,0
13324,8/01/2013,32,PERSONAL CARE,111,0
13356,8/01/2013,33,MEATS,210.404,0
13357,8/01/2013,33,PERSONAL CARE,143,0
13389,8/01/2013,34,MEATS,205.137,0
13390,8/01/2013,34,PERSONAL CARE,276,0
13422,8/01/2013,35,MEATS,118.927,0
13423,8/01/2013,35,PERSONAL CARE,66,0
13488,8/01/2013,37,MEATS,245.923,0
13489,8/01/2013,37,PERSONAL CARE,302,0
13521,8/01/2013,38,MEATS,155.969,0
13522,8/01/2013,38,PERSONAL CARE,241,0
13554,8/01/2013,39,MEATS,144.581,0
13555,8/01/2013,39,PERSONAL CARE,260,0
13587,8/01/2013,4,MEATS,401.84,0
13588,8/01/2013,4,PERSONAL CARE,212,0
13620,8/01/2013,40,MEATS,58.61,0
13621,8/01/2013,40,PERSONAL CARE,189,0
13653,8/01/2013,41,MEATS,114.029,0
13654,8/01/2013,41,PERSONAL CARE,150,0
13719,8/01/2013,43,MEATS,132.21,0
13720,8/01/2013,43,PERSONAL CARE,145,0
13752,8/01/2013,44,MEATS,810.405,0
13753,8/01/2013,44,PERSONAL CARE,2356,0
13785,8/01/2013,45,MEATS,925.543,0
13786,8/01/2013,45,PERSONAL CARE,357,0
13818,8/01/2013,46,MEATS,1586.962,0
13819,8/01/2013,46,PERSONAL CARE,539,0
13851,8/01/2013,47,MEATS,754.245,0
13852,8/01/2013,47,PERSONAL CARE,478,0
13884,8/01/2013,48,MEATS,917.09,0
13885,8/01/2013,48,PERSONAL CARE,438,0
13917,8/01/2013,49,MEATS,362.31,0
13918,8/01/2013,49,PERSONAL CARE,153,0
13950,8/01/2013,5,MEATS,314.298,0
13951,8/01/2013,5,PERSONAL CARE,244,0
13983,8/01/2013,50,MEATS,1053.852,0
13984,8/01/2013,50,PERSONAL CARE,426,0
14016,8/01/2013,51,MEATS,573.778,0
14017,8/01/2013,51,PERSONAL CARE,215,0
14115,8/01/2013,54,MEATS,37.015,0
14116,8/01/2013,54,PERSONAL CARE,140,0
14148,8/01/2013,6,MEATS,428.538,0
14149,8/01/2013,6,PERSONAL CARE,288,0
14181,8/01/2013,7,MEATS,710.591,0
14182,8/01/2013,7,PERSONAL CARE,143,0
14214,8/01/2013,8,MEATS,377.801,0
14215,8/01/2013,8,PERSONAL CARE,241,0
14247,8/01/2013,9,MEATS,352.997,0
14248,8/01/2013,9,PERSONAL CARE,338,0
14280,9/01/2013,1,MEATS,390.15298,0
14281,9/01/2013,1,PERSONAL CARE,190,0
14313,9/01/2013,10,MEATS,210.368,0
14314,9/01/2013,10,PERSONAL CARE,117,0
14346,9/01/2013,11,MEATS,668.922,0
14347,9/01/2013,11,PERSONAL CARE,284,0
14379,9/01/2013,12,MEATS,172.92,0
14380,9/01/2013,12,PERSONAL CARE,108,0
14412,9/01/2013,13,MEATS,133.354,0
14413,9/01/2013,13,PERSONAL CARE,173,0
14445,9/01/2013,14,MEATS,361.37,0
14446,9/01/2013,14,PERSONAL CARE,318,0
14478,9/01/2013,15,MEATS,130.138,0
14479,9/01/2013,15,PERSONAL CARE,172,0
14511,9/01/2013,16,MEATS,73.028,0
14512,9/01/2013,16,PERSONAL CARE,213,0
14544,9/01/2013,17,MEATS,185.441,0
14545,9/01/2013,17,PERSONAL CARE,125,0
14577,9/01/2013,18,MEATS,90.799,0
14578,9/01/2013,18,PERSONAL CARE,72,0
14610,9/01/2013,19,MEATS,106.791,0
14611,9/01/2013,19,PERSONAL CARE,81,0
14643,9/01/2013,2,MEATS,477.222,0
14644,9/01/2013,2,PERSONAL CARE,214,0
14775,9/01/2013,23,MEATS,3409.01,0
14776,9/01/2013,23,PERSONAL CARE,159,0
14808,9/01/2013,24,MEATS,523.145,0
14809,9/01/2013,24,PERSONAL CARE,295,0
14841,9/01/2013,25,MEATS,336.763,0
14842,9/01/2013,25,PERSONAL CARE,78,0
14874,9/01/2013,26,MEATS,200.368,0
14875,9/01/2013,26,PERSONAL CARE,151,0
14907,9/01/2013,27,MEATS,145.37,0
14908,9/01/2013,27,PERSONAL CARE,117,0
14940,9/01/2013,28,MEATS,68.717,0
14941,9/01/2013,28,PERSONAL CARE,89,0
15006,9/01/2013,3,MEATS,737.729,0
15007,9/01/2013,3,PERSONAL CARE,357,0
15039,9/01/2013,30,MEATS,41.758,0
15040,9/01/2013,30,PERSONAL CARE,63,0
15072,9/01/2013,31,MEATS,143.45,0
15073,9/01/2013,31,PERSONAL CARE,158,0
15105,9/01/2013,32,MEATS,48.802998,0
15106,9/01/2013,32,PERSONAL CARE,98,0
15138,9/01/2013,33,MEATS,144.616,0
15139,9/01/2013,33,PERSONAL CARE,169,0
15171,9/01/2013,34,MEATS,173.43,0
15172,9/01/2013,34,PERSONAL CARE,258,0
15204,9/01/2013,35,MEATS,26.159,0
15205,9/01/2013,35,PERSONAL CARE,71,0
15270,9/01/2013,37,MEATS,346.777,0
15271,9/01/2013,37,PERSONAL CARE,299,0
15303,9/01/2013,38,MEATS,145.649,0
15304,9/01/2013,38,PERSONAL CARE,236,0
15336,9/01/2013,39,MEATS,93.270004,0
15337,9/01/2013,39,PERSONAL CARE,169,0
15369,9/01/2013,4,MEATS,414.281,0
15370,9/01/2013,4,PERSONAL CARE,201,0
15402,9/01/2013,40,MEATS,50.544,0
15403,9/01/2013,40,PERSONAL CARE,154,0
15435,9/01/2013,41,MEATS,84.001,0
15436,9/01/2013,41,PERSONAL CARE,150,0
15501,9/01/2013,43,MEATS,124.76,0
15502,9/01/2013,43,PERSONAL CARE,118,0
15534,9/01/2013,44,MEATS,926.779,0
15535,9/01/2013,44,PERSONAL CARE,424,0
15567,9/01/2013,45,MEATS,968.713,0
15568,9/01/2013,45,PERSONAL CARE,347,0
15600,9/01/2013,46,MEATS,1304.318,0
15601,9/01/2013,46,PERSONAL CARE,462,0
15633,9/01/2013,47,MEATS,707.368,0
15634,9/01/2013,47,PERSONAL CARE,427,0
15666,9/01/2013,48,MEATS,683.40497,0
15667,9/01/2013,48,PERSONAL CARE,379,0
15699,9/01/2013,49,MEATS,462.4,0
15700,9/01/2013,49,PERSONAL CARE,198,0
15732,9/01/2013,5,MEATS,344.722,0
15733,9/01/2013,5,PERSONAL CARE,209,0
15765,9/01/2013,50,MEATS,890.595,0
15766,9/01/2013,50,PERSONAL CARE,293,0
15798,9/01/2013,51,MEATS,758.655,0
15799,9/01/2013,51,PERSONAL CARE,294,0
15897,9/01/2013,54,MEATS,32.94,0
15898,9/01/2013,54,PERSONAL CARE,110,0
15930,9/01/2013,6,MEATS,487.349,0
15931,9/01/2013,6,PERSONAL CARE,229,0
15963,9/01/2013,7,MEATS,450.462,0
15964,9/01/2013,7,PERSONAL CARE,130,0
15996,9/01/2013,8,MEATS,527.66,0
15997,9/01/2013,8,PERSONAL CARE,296,0
16029,9/01/2013,9,MEATS,335.311,0
16030,9/01/2013,9,PERSONAL CARE,234,0
16062,10/01/2013,1,MEATS,246.035,0
16063,10/01/2013,1,PERSONAL CARE,110,0
16095,10/01/2013,10,MEATS,226.098,0
16096,10/01/2013,10,PERSONAL CARE,128,0
16128,10/01/2013,11,MEATS,814.169,0
16129,10/01/2013,11,PERSONAL CARE,350,0
16161,10/01/2013,12,MEATS,146.409,0
16162,10/01/2013,12,PERSONAL CARE,84,0
16194,10/01/2013,13,MEATS,130.043,0
16195,10/01/2013,13,PERSONAL CARE,96,0
16227,10/01/2013,14,MEATS,405.731,0
16228,10/01/2013,14,PERSONAL CARE,189,0
16260,10/01/2013,15,MEATS,155.099,0
16261,10/01/2013,15,PERSONAL CARE,157,0
16293,10/01/2013,16,MEATS,80.37,0
16294,10/01/2013,16,PERSONAL CARE,123,0
16326,10/01/2013,17,MEATS,228.099,0
16327,10/01/2013,17,PERSONAL CARE,85,0
16359,10/01/2013,18,MEATS,146.735,0
16360,10/01/2013,18,PERSONAL CARE,66,0
16392,10/01/2013,19,MEATS,102.715004,0
16393,10/01/2013,19,PERSONAL CARE,100,0
16425,10/01/2013,2,MEATS,473.385,0
16426,10/01/2013,2,PERSONAL CARE,113,0
16557,10/01/2013,23,MEATS,619.969,0
16558,10/01/2013,23,PERSONAL CARE,92,0
16590,10/01/2013,24,MEATS,419.334,0
16591,10/01/2013,24,PERSONAL CARE,231,0
16623,10/01/2013,25,MEATS,116.333,0
16624,10/01/2013,25,PERSONAL CARE,73,0
16656,10/01/2013,26,MEATS,677.777,0
16657,10/01/2013,26,PERSONAL CARE,118,0
16689,10/01/2013,27,MEATS,161.016,0
16690,10/01/2013,27,PERSONAL CARE,95,0
16722,10/01/2013,28,MEATS,82.714,0
16723,10/01/2013,28,PERSONAL CARE,87,0
16788,10/01/2013,3,MEATS,567.092,0
16789,10/01/2013,3,PERSONAL CARE,279,0
16821,10/01/2013,30,MEATS,72.912,0
16822,10/01/2013,30,PERSONAL CARE,62,0
16854,10/01/2013,31,MEATS,202.777,0
16855,10/01/2013,31,PERSONAL CARE,188,0
16887,10/01/2013,32,MEATS,76.636,0
16888,10/01/2013,32,PERSONAL CARE,108,0
16920,10/01/2013,33,MEATS,183.832,0
16921,10/01/2013,33,PERSONAL CARE,98,0
16953,10/01/2013,34,MEATS,161.806,0
16954,10/01/2013,34,PERSONAL CARE,212,0
16986,10/01/2013,35,MEATS,113.369,0
16987,10/01/2013,35,PERSONAL CARE,52,0
17052,10/01/2013,37,MEATS,190.403,0
17053,10/01/2013,37,PERSONAL CARE,187,0
17085,10/01/2013,38,MEATS,137.114,0
17086,10/01/2013,38,PERSONAL CARE,183,0
17118,10/01/2013,39,MEATS,136.549,0
17119,10/01/2013,39,PERSONAL CARE,157,0
17151,10/01/2013,4,MEATS,271.455,0
17152,10/01/2013,4,PERSONAL CARE,147,0
17184,10/01/2013,40,MEATS,43.656,0
17185,10/01/2013,40,PERSONAL CARE,109,0
17217,10/01/2013,41,MEATS,103.675,0
17218,10/01/2013,41,PERSONAL CARE,116,0
17283,10/01/2013,43,MEATS,101.863,0
17284,10/01/2013,43,PERSONAL CARE,90,0
17316,10/01/2013,44,MEATS,785.936,0
17317,10/01/2013,44,PERSONAL CARE,310,0
17349,10/01/2013,45,MEATS,654.459,0
17350,10/01/2013,45,PERSONAL CARE,242,0
17382,10/01/2013,46,MEATS,956.714,0
17383,10/01/2013,46,PERSONAL CARE,367,0
17415,10/01/2013,47,MEATS,578.689,0
17416,10/01/2013,47,PERSONAL CARE,373,0
17448,10/01/2013,48,MEATS,708.327,0
17449,10/01/2013,48,PERSONAL CARE,324,0
17481,10/01/2013,49,MEATS,380.966,0
17482,10/01/2013,49,PERSONAL CARE,121,0
17514,10/01/2013,5,MEATS,262.67902,0
17515,10/01/2013,5,PERSONAL CARE,228,0
17547,10/01/2013,50,MEATS,833.686,0
17548,10/01/2013,50,PERSONAL CARE,241,0
17580,10/01/2013,51,MEATS,563.191,0
17581,10/01/2013,51,PERSONAL CARE,224,0
17679,10/01/2013,54,MEATS,35.335,0
17680,10/01/2013,54,PERSONAL CARE,99,0
17712,10/01/2013,6,MEATS,367.952,0
17713,10/01/2013,6,PERSONAL CARE,145,0
17745,10/01/2013,7,MEATS,464.24802,0
17746,10/01/2013,7,PERSONAL CARE,143,0
17778,10/01/2013,8,MEATS,523.348,0
17779,10/01/2013,8,PERSONAL CARE,246,0
17811,10/01/2013,9,MEATS,434.25,0
17812,10/01/2013,9,PERSONAL CARE,236,0
17844,11/01/2013,1,MEATS,458.241,0
17845,11/01/2013,1,PERSONAL CARE,81,0
17877,11/01/2013,10,MEATS,198.162,0
17878,11/01/2013,10,PERSONAL CARE,118,0
17910,11/01/2013,11,MEATS,451.195,0
17911,11/01/2013,11,PERSONAL CARE,260,0
17943,11/01/2013,12,MEATS,140.672,0
17944,11/01/2013,12,PERSONAL CARE,109,0
17976,11/01/2013,13,MEATS,138.352,0
17977,11/01/2013,13,PERSONAL CARE,130,0
18009,11/01/2013,14,MEATS,360.181,0
18010,11/01/2013,14,PERSONAL CARE,244,0
18042,11/01/2013,15,MEATS,91.39,0
18043,11/01/2013,15,PERSONAL CARE,127,0
18075,11/01/2013,16,MEATS,68.829,0
18076,11/01/2013,16,PERSONAL CARE,145,0
18108,11/01/2013,17,MEATS,153.86101,0
18109,11/01/2013,17,PERSONAL CARE,91,0
18141,11/01/2013,18,MEATS,67.229,0
18142,11/01/2013,18,PERSONAL CARE,58,0
18174,11/01/2013,19,MEATS,77.924,0
18175,11/01/2013,19,PERSONAL CARE,156,0
18207,11/01/2013,2,MEATS,583.78796,0
18208,11/01/2013,2,PERSONAL CARE,125,0
18339,11/01/2013,23,MEATS,329.053,0
18340,11/01/2013,23,PERSONAL CARE,97,0
18372,11/01/2013,24,MEATS,589.592,0
18373,11/01/2013,24,PERSONAL CARE,230,0
18405,11/01/2013,25,MEATS,255.93199,0
18406,11/01/2013,25,PERSONAL CARE,78,0
18438,11/01/2013,26,MEATS,276.602,0
18439,11/01/2013,26,PERSONAL CARE,130,0
18471,11/01/2013,27,MEATS,168.888,0
18472,11/01/2013,27,PERSONAL CARE,78,0
18504,11/01/2013,28,MEATS,66.775,0
18505,11/01/2013,28,PERSONAL CARE,65,0
18570,11/01/2013,3,MEATS,947.956,0
18571,11/01/2013,3,PERSONAL CARE,284,0
18603,11/01/2013,30,MEATS,16.663,0
18604,11/01/2013,30,PERSONAL CARE,58,0
18636,11/01/2013,31,MEATS,156.029,0
18637,11/01/2013,31,PERSONAL CARE,154,0
18669,11/01/2013,32,MEATS,46.215,0
18670,11/01/2013,32,PERSONAL CARE,101,0
18702,11/01/2013,33,MEATS,200.68001,0
18703,11/01/2013,33,PERSONAL CARE,165,0
18735,11/01/2013,34,MEATS,170.215,0
18736,11/01/2013,34,PERSONAL CARE,279,0
18768,11/01/2013,35,MEATS,51.106,0
18769,11/01/2013,35,PERSONAL CARE,53,0
18834,11/01/2013,37,MEATS,426.134,0
18835,11/01/2013,37,PERSONAL CARE,188,0
18867,11/01/2013,38,MEATS,203.744,0
18868,11/01/2013,38,PERSONAL CARE,214,0
18900,11/01/2013,39,MEATS,114.142,0
18901,11/01/2013,39,PERSONAL CARE,124,0
18933,11/01/2013,4,MEATS,443.183,0
18934,11/01/2013,4,PERSONAL CARE,158,0
18966,11/01/2013,40,MEATS,42.826,0
18967,11/01/2013,40,PERSONAL CARE,122,0
18999,11/01/2013,41,MEATS,130.396,0
19000,11/01/2013,41,PERSONAL CARE,99,0
19065,11/01/2013,43,MEATS,126.986,0
19066,11/01/2013,43,PERSONAL CARE,149,0
19098,11/01/2013,44,MEATS,1469.279,0
19099,11/01/2013,44,PERSONAL CARE,335,0
19131,11/01/2013,45,MEATS,1119.319,0
19132,11/01/2013,45,PERSONAL CARE,268,0
19164,11/01/2013,46,MEATS,1499.63,0
19165,11/01/2013,46,PERSONAL CARE,336,0
19197,11/01/2013,47,MEATS,1956.562,0
19198,11/01/2013,47,PERSONAL CARE,397,0
19230,11/01/2013,48,MEATS,1797.6431,0
19231,11/01/2013,48,PERSONAL CARE,342,0
19263,11/01/2013,49,MEATS,526.321,0
19264,11/01/2013,49,PERSONAL CARE,125,0
19296,11/01/2013,5,MEATS,350.702,0
19297,11/01/2013,5,PERSONAL CARE,185,0
19329,11/01/2013,50,MEATS,702.727,0
19330,11/01/2013,50,PERSONAL CARE,288,0
19362,11/01/2013,51,MEATS,711.131,0
19363,11/01/2013,51,PERSONAL CARE,159,0
19461,11/01/2013,54,MEATS,38.849,0
19462,11/01/2013,54,PERSONAL CARE,145,0
19494,11/01/2013,6,MEATS,558.723,0
19495,11/01/2013,6,PERSONAL CARE,173,0
19527,11/01/2013,7,MEATS,764.945,0
19528,11/01/2013,7,PERSONAL CARE,104,0
19560,11/01/2013,8,MEATS,1076.629,0
19561,11/01/2013,8,PERSONAL CARE,219,0
19593,11/01/2013,9,MEATS,275.324,0
19594,11/01/2013,9,PERSONAL CARE,183,0
19626,12/01/2013,1,MEATS,260.07098,0
19627,12/01/2013,1,PERSONAL CARE,103,0
19659,12/01/2013,10,MEATS,218.261,0
19660,12/01/2013,10,PERSONAL CARE,171,0
19692,12/01/2013,11,MEATS,549.6,0
19693,12/01/2013,11,PERSONAL CARE,377,0
19725,12/01/2013,12,MEATS,151.967,0
19726,12/01/2013,12,PERSONAL CARE,118,0
19758,12/01/2013,13,MEATS,211.33499,0
19759,12/01/2013,13,PERSONAL CARE,209,0
19791,12/01/2013,14,MEATS,626.836,0
19792,12/01/2013,14,PERSONAL CARE,364,0
19824,12/01/2013,15,MEATS,112.189,0
19825,12/01/2013,15,PERSONAL CARE,162,0
19857,12/01/2013,16,MEATS,61.305,0
19858,12/01/2013,16,PERSONAL CARE,184,0
19890,12/01/2013,17,MEATS,242.009,0
19891,12/01/2013,17,PERSONAL CARE,191,0
19923,12/01/2013,18,MEATS,90.157,0
19924,12/01/2013,18,PERSONAL CARE,107,0
19956,12/01/2013,19,MEATS,148.823,0
19957,12/01/2013,19,PERSONAL CARE,175,0
19989,12/01/2013,2,MEATS,514.734,0
19990,12/01/2013,2,PERSONAL CARE,194,0
20121,12/01/2013,23,MEATS,700.571,0
20122,12/01/2013,23,PERSONAL CARE,115,0
20154,12/01/2013,24,MEATS,426.618,0
20155,12/01/2013,24,PERSONAL CARE,251,0
20187,12/01/2013,25,MEATS,229.117,0
20188,12/01/2013,25,PERSONAL CARE,105,0
20220,12/01/2013,26,MEATS,289.23502,0
20221,12/01/2013,26,PERSONAL CARE,167,0
20253,12/01/2013,27,MEATS,238.306,0
20254,12/01/2013,27,PERSONAL CARE,155,0
20286,12/01/2013,28,MEATS,94.4,0
20287,12/01/2013,28,PERSONAL CARE,173,0
20352,12/01/2013,3,MEATS,852.19403,0
20353,12/01/2013,3,PERSONAL CARE,445,0
20385,12/01/2013,30,MEATS,58.44,0
20386,12/01/2013,30,PERSONAL CARE,55,0
20418,12/01/2013,31,MEATS,225.759,0
20419,12/01/2013,31,PERSONAL CARE,271,0
20451,12/01/2013,32,MEATS,57.142002,0
20452,12/01/2013,32,PERSONAL CARE,108,0
20484,12/01/2013,33,MEATS,200.369,0
20485,12/01/2013,33,PERSONAL CARE,210,0
20517,12/01/2013,34,MEATS,177.001,0
20518,12/01/2013,34,PERSONAL CARE,275,0
20550,12/01/2013,35,MEATS,93.837006,0
20551,12/01/2013,35,PERSONAL CARE,74,0
20616,12/01/2013,37,MEATS,289.382,0
20617,12/01/2013,37,PERSONAL CARE,213,0
20649,12/01/2013,38,MEATS,241.096,0
20650,12/01/2013,38,PERSONAL CARE,352,0
20682,12/01/2013,39,MEATS,156.509,0
20683,12/01/2013,39,PERSONAL CARE,316,0
20715,12/01/2013,4,MEATS,412.044,0
20716,12/01/2013,4,PERSONAL CARE,178,0
20748,12/01/2013,40,MEATS,57.746,0
20749,12/01/2013,40,PERSONAL CARE,184,0
20781,12/01/2013,41,MEATS,157.30699,0
20782,12/01/2013,41,PERSONAL CARE,184,0
20847,12/01/2013,43,MEATS,117.065,0
20848,12/01/2013,43,PERSONAL CARE,144,0
20880,12/01/2013,44,MEATS,1157.607,0
20881,12/01/2013,44,PERSONAL CARE,548,0
20913,12/01/2013,45,MEATS,1349.558,0
20914,12/01/2013,45,PERSONAL CARE,489,0
20946,12/01/2013,46,MEATS,1259.142,0
20947,12/01/2013,46,PERSONAL CARE,651,0
20979,12/01/2013,47,MEATS,996.314,0
20980,12/01/2013,47,PERSONAL CARE,618,0
21012,12/01/2013,48,MEATS,1201.828,0
21013,12/01/2013,48,PERSONAL CARE,567,0
21045,12/01/2013,49,MEATS,550.457,0
21046,12/01/2013,49,PERSONAL CARE,229,0
21078,12/01/2013,5,MEATS,376.978,0
21079,12/01/2013,5,PERSONAL CARE,197,0
21111,12/01/2013,50,MEATS,1141.828,0
21112,12/01/2013,50,PERSONAL CARE,535,0
21144,12/01/2013,51,MEATS,748.244,0
21145,12/01/2013,51,PERSONAL CARE,254,0
21243,12/01/2013,54,MEATS,50.541,0
21244,12/01/2013,54,PERSONAL CARE,151,0
21276,12/01/2013,6,MEATS,494.592,0
21277,12/01/2013,6,PERSONAL CARE,274,0
21309,12/01/2013,7,MEATS,422.167,0
21310,12/01/2013,7,PERSONAL CARE,111,0
21342,12/01/2013,8,MEATS,669.774,0
21343,12/01/2013,8,PERSONAL CARE,301,0
21375,12/01/2013,9,MEATS,348.592,0
21376,12/01/2013,9,PERSONAL CARE,362,0
21408,13/01/2013,1,MEATS,131.269,0
21409,13/01/2013,1,PERSONAL CARE,61,0
21441,13/01/2013,10,MEATS,251.812,0
21442,13/01/2013,10,PERSONAL CARE,175,0
21474,13/01/2013,11,MEATS,741.62396,0
21475,13/01/2013,11,PERSONAL CARE,410,0
21507,13/01/2013,12,MEATS,196.198,0
21508,13/01/2013,12,PERSONAL CARE,128,0
21540,13/01/2013,13,MEATS,84.555,0
21541,13/01/2013,13,PERSONAL CARE,87,0
21573,13/01/2013,14,MEATS,363.491,0
21574,13/01/2013,14,PERSONAL CARE,194,0
21606,13/01/2013,15,MEATS,126.29,0
21607,13/01/2013,15,PERSONAL CARE,129,0
21639,13/01/2013,16,MEATS,137.339,0
21640,13/01/2013,16,PERSONAL CARE,330,0
21672,13/01/2013,17,MEATS,232.379,0
21673,13/01/2013,17,PERSONAL CARE,181,0
21705,13/01/2013,18,MEATS,133.395,0
21706,13/01/2013,18,PERSONAL CARE,155,0
21738,13/01/2013,19,MEATS,147.468,0
21739,13/01/2013,19,PERSONAL CARE,123,0
21771,13/01/2013,2,MEATS,600.295,0
21772,13/01/2013,2,PERSONAL CARE,254,0
21903,13/01/2013,23,MEATS,377.626,0
21904,13/01/2013,23,PERSONAL CARE,135,0
21936,13/01/2013,24,MEATS,407.825,0
21937,13/01/2013,24,PERSONAL CARE,305,0
21969,13/01/2013,25,MEATS,132.44699,0
21970,13/01/2013,25,PERSONAL CARE,70,0
22002,13/01/2013,26,MEATS,350.03,0
22003,13/01/2013,26,PERSONAL CARE,298,0
22035,13/01/2013,27,MEATS,227.347,0
22036,13/01/2013,27,PERSONAL CARE,221,0
22068,13/01/2013,28,MEATS,204.719,0
22069,13/01/2013,28,PERSONAL CARE,309,0
22134,13/01/2013,3,MEATS,879.024,0
22135,13/01/2013,3,PERSONAL CARE,585,0
22167,13/01/2013,30,MEATS,59.834,0
22168,13/01/2013,30,PERSONAL CARE,94,0
22200,13/01/2013,31,MEATS,363.181,0
22201,13/01/2013,31,PERSONAL CARE,320,0
22233,13/01/2013,32,MEATS,68.345,0
22234,13/01/2013,32,PERSONAL CARE,182,0
22266,13/01/2013,33,MEATS,223.781,0
22267,13/01/2013,33,PERSONAL CARE,265,0
22299,13/01/2013,34,MEATS,153.26001,0
22300,13/01/2013,34,PERSONAL CARE,261,0
22332,13/01/2013,35,MEATS,110.761,0
22333,13/01/2013,35,PERSONAL CARE,58,0
22398,13/01/2013,37,MEATS,217.645,0
22399,13/01/2013,37,PERSONAL CARE,293,0
22431,13/01/2013,38,MEATS,260.489,0
22432,13/01/2013,38,PERSONAL CARE,499,0
22464,13/01/2013,39,MEATS,151.839,0
22465,13/01/2013,39,PERSONAL CARE,320,0
22497,13/01/2013,4,MEATS,578.521,0
22498,13/01/2013,4,PERSONAL CARE,337,0
22530,13/01/2013,40,MEATS,91.72,0
22531,13/01/2013,40,PERSONAL CARE,204,0
22563,13/01/2013,41,MEATS,161.338,0
22564,13/01/2013,41,PERSONAL CARE,249,0
22629,13/01/2013,43,MEATS,139.253,0
22630,13/01/2013,43,PERSONAL CARE,129,0
22662,13/01/2013,44,MEATS,1290.928,0
22663,13/01/2013,44,PERSONAL CARE,728,0
22695,13/01/2013,45,MEATS,1492.53,0
22696,13/01/2013,45,PERSONAL CARE,718,0
22728,13/01/2013,46,MEATS,1551.514,0
22729,13/01/2013,46,PERSONAL CARE,923,0
22761,13/01/2013,47,MEATS,1120.754,0
22762,13/01/2013,47,PERSONAL CARE,810,0
22794,13/01/2013,48,MEATS,1541.472,0
22795,13/01/2013,48,PERSONAL CARE,863,0
22827,13/01/2013,49,MEATS,695.802,0
22828,13/01/2013,49,PERSONAL CARE,353,0
22860,13/01/2013,5,MEATS,438.581,0
22861,13/01/2013,5,PERSONAL CARE,303,0
22893,13/01/2013,50,MEATS,903.013,0
22894,13/01/2013,50,PERSONAL CARE,590,0
22926,13/01/2013,51,MEATS,782.692,0
22927,13/01/2013,51,PERSONAL CARE,335,0
23025,13/01/2013,54,MEATS,81.822,0
23026,13/01/2013,54,PERSONAL CARE,315,0
23058,13/01/2013,6,MEATS,727.13,0
23059,13/01/2013,6,PERSONAL CARE,392,0
23091,13/01/2013,7,MEATS,457.223,0
23092,13/01/2013,7,PERSONAL CARE,155,0
23124,13/01/2013,8,MEATS,565.997,0
23125,13/01/2013,8,PERSONAL CARE,361,0
23157,13/01/2013,9,MEATS,391.827,0
23158,13/01/2013,9,PERSONAL CARE,359,0
23190,14/01/2013,1,MEATS,311.573,0
23191,14/01/2013,1,PERSONAL CARE,84,0
23223,14/01/2013,10,MEATS,270.191,0
23224,14/01/2013,10,PERSONAL CARE,186,0
23256,14/01/2013,11,MEATS,605.25903,0
23257,14/01/2013,11,PERSONAL CARE,201,0
23289,14/01/2013,12,MEATS,129.843,0
23290,14/01/2013,12,PERSONAL CARE,101,0
23322,14/01/2013,13,MEATS,184.019,0
23323,14/01/2013,13,PERSONAL CARE,102,0
23355,14/01/2013,14,MEATS,541.464,0
23356,14/01/2013,14,PERSONAL CARE,262,0
23388,14/01/2013,15,MEATS,110.225,0
23389,14/01/2013,15,PERSONAL CARE,131,0
23421,14/01/2013,16,MEATS,79.590004,0
23422,14/01/2013,16,PERSONAL CARE,183,0
23454,14/01/2013,17,MEATS,294.937,0
23455,14/01/2013,17,PERSONAL CARE,142,0
23487,14/01/2013,18,MEATS,65.899,0
23488,14/01/2013,18,PERSONAL CARE,56,0
23520,14/01/2013,19,MEATS,110.590004,0
23521,14/01/2013,19,PERSONAL CARE,92,0
23553,14/01/2013,2,MEATS,405.733,0
23554,14/01/2013,2,PERSONAL CARE,143,0
23685,14/01/2013,23,MEATS,408.102,0
23686,14/01/2013,23,PERSONAL CARE,88,0
23718,14/01/2013,24,MEATS,346.993,0
23719,14/01/2013,24,PERSONAL CARE,198,0
23751,14/01/2013,25,MEATS,142.74,0
